CNPJ;RazaoSocial;Ano;Trimestre;ValorDespesas;Motivos
;;2025;2;3155678.93;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;14950025.57;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;2202289.64;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;40268.0;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;1039.52;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;2444058.1;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;315271.0;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;1476846.92;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;907984.85;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;67720.38;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;7947443.33;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;51755245.08;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;2927.79;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;40152528.88;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;288601.68;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;100220940.26;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;4475198.47;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;20903513.03;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;646896.97;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;4881645.29;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;3404867.7;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;43968.97;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;3231207.75;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;712013.23;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;517.74;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;10959179.33;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;41313.91;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;2452108.16;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;586465.76;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;6743212.98;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;190416.17;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;2131432.91;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;1662664.21;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;1868807.12;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;20163955.65;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;9960173.34;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;11074187.38;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;743791.03;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;3279291.52;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;2583466.56;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;478520.06;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;3244514.17;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;3099841.34;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;62105.89;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;209700.24;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;391509.14;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;19070.39;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;823696.19;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;111289.7;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;24692473.28;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;160003.17;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;3347469.89;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;2180080.18;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;8630047.08;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;52484.47;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;1719318.78;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;799025.55;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;43266104.79;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;434058.64;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;3995461.92;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;6411627.98;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;8588609.52;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;55546.22;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;5023712.57;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;5676278.74;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;410.12;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;30922.76;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;148043.21;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;360971.93;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;125841.61;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;90110.89;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;244957791.61;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;1801190.45;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;231430.1;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;1205217.63;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;25137.85;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;1168842.49;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;846645.57;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;43021.82;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;173.8;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;38245974.59;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;17.12;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;7699739.27;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;3580330.89;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;290305.25;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;5593198.98;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;24529.34;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;1337623.41;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;53949.82;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;10004000.63;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;166258.58;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;4199316.42;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;7877.62;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;895478.21;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;89440.56;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;10260077.06;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;13362.33;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;77970.56;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;3084.25;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;13725.53;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;1852.08;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;779262.73;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;1876.47;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;5650800.47;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;5190188.04;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;6853.21;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;3294898.36;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;63264479.8;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;282297.49;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;10265491.7;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;790270.93;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;83298173.42;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;36973655.41;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;671931.71;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;4768099.48;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;7667.24;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;1308334.72;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;161577.45;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;18132135.2;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;416740.7;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;1988331.11;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;155758.13;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;990.24;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;11533.06;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;123824.05;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;53466741.6;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;80.9;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;10167579.23;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;17958220.49;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;60326086.77;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;56521.76;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;7909475.58;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;31801380.58;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;1173658.7;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;6761974.2;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;4745499.83;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;79154092.34;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;335600.94;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;1467810164.38;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;8590622.89;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;15645001.44;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;919745957.86;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;47541.78;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;1768449.97;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;4771349.6;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;5850.0;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;85685688.42;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;3120.0;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;9183686.59;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;73702.49;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;358736.01;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;24086.0;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;1101487.08;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;11609020.8;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;2316002.35;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;37507.76;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;1110025.71;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;20660.68;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;3466.19;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;71587.52;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;238.8;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;82732.3;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;405771.58;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;21963.91;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;46184.53;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;370311.42;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;6151845.95;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;31740.24;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;5861111.47;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;84021.12;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;500.0;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;7906.26;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;139578.42;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;349281.73;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;55223.21;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;253874.04;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;397860.79;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;11773598.41;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;53322562.52;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;22945769.33;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;75850258.33;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;1957141.54;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;1016450.3;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;4240.35;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;22875127.82;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;314517845.26;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;693972.92;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;17591687.78;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;34392980.12;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;110644887.25;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;1600480.17;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;30515495.7;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;435.0;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;14779566.02;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;768349.74;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;164.11;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;1149811.98;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;34699.56;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;1383573.71;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;18125.97;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;12092.94;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;19165.02;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;38257.91;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;1946.88;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;40705.9;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;347.26;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;4387.53;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;38121.3;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;1157.4;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;8801.85;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;239.26;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;27733.14;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;12345.06;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;10394.14;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;946.35;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;73810.25;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;208486.71;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;2224936.77;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;10529.07;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;406657.21;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;20907.69;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;13434777.68;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;2327354.36;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;18548857.46;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;12585105.8;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;144283.55;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;41284370.29;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;912849.34;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;3948714.06;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;11663.82;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;193414.22;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;150957.37;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;2185.58;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;790206.54;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;18438.01;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;11595304.33;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;1035616.88;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;232945.39;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;44384773.48;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;2219018.06;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;225031.38;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;32594.89;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;41166.78;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;13178.94;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;2616379.34;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;2539.38;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;2062.84;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;9205334.85;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;487.66;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;2649853.78;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;2778.13;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;28687.67;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;9697.23;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;227845.67;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;10074.03;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;3812.84;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;50993.46;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;230.0;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;464457.58;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;180182.61;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;8589.22;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;82434.08;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;9768.33;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;255535.37;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;169616.7;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;1410969.5;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;275042.83;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;4210299.42;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;30824.95;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;292426.8;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;41468.85;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;1218786.07;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;275788.64;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;566.25;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;302.92;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;4158358.98;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;2103897.94;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;515830.9;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;6878646.47;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;272337.77;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;56253.14;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;3225298.13;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;2923.1;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;16038612.4;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;1023632.06;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;15617835.15;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;959815.65;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;36204.9;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;4286607.05;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;11094.55;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;812197.75;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;26417.55;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;542220.49;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;116081.87;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;162702.98;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;2151.72;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;93865.53;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;994.66;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;30565.57;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;2151.72;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;93865.53;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;994.66;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;30565.57;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;48462617.77;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;2375733.36;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;335621.62;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;3356584.57;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;1978312.8;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;986463.43;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;2563.67;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;1157611.11;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;5810.92;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;3726.43;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;2;142704.28;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
